CH1,CH2,CH3
-0.0302,-2.16,-2.16
-0.0301,-2.16,-2.16
-0.03,-2.16,-2.16
-0.0299,-2.16,-2.16
-0.0298,-2.2,-2.16
-0.0297,-2.2,-2.16
-0.0296,-2.2,-2.16
-0.0295,-2.2,-2.2
-0.0294,-2.2,-2.2
-0.0293,-2.24,-2.2
-0.0292,-2.24,-2.2
-0.0291,-2.24,-2.24
-0.029,-2.28,-2.24
-0.0289,-2.28,-2.28
-0.0288,-2.32,-2.28
-0.0287,-2.28,-2.32
-0.0286,-2.32,-2.28
-0.0285,-2.32,-2.32
-0.0284,-2.32,-2.32
-0.0283,-2.32,-2.32
-0.0282,-2.32,-2.32
-0.0281,-2.36,-2.36
-0.028,-2.4,-2.36
-0.0279,-2.4,-2.36
-0.0278,-2.4,-2.36
-0.0277,-2.4,-2.4
-0.0276,-2.44,-2.4
-0.0275,-2.44,-2.4
-0.0274,-2.44,-2.4
-0.0273,-2.44,-2.44
-0.0272,-2.48,-2.44
-0.0271,-2.48,-2.44
-0.027,-2.48,-2.48
-0.0269,-2.48,-2.48
-0.0268,-2.52,-2.48
-0.0267,-2.52,-2.48
-0.0266,-2.52,-2.52
-0.0265,-2.52,-2.52
-0.0264,-2.52,-2.52
-0.0263,-2.56,-2.48
-0.0262,-2.52,-2.48
-0.0261,-2.48,-2.48
-0.026,-2.48,-2.48
-0.0259,-2.48,-2.48
-0.0258,-2.48,-2.44
-0.0257,-2.44,-2.44
-0.0256,-2.44,-2.44
-0.0255,-2.44,-2.4
-0.0254,-2.44,-2.4
-0.0253,-2.44,-2.4
-0.0252,-2.4,-2.4
-0.0251,-2.4,-2.36
-0.025,-2.4,-2.36
-0.0249,-2.36,-2.36
-0.0248,-2.4,-2.36
-0.0247,-2.36,-2.32
-0.0246,-2.36,-2.32
-0.0245,-2.32,-2.32
-0.0244,-2.32,-2.32
-0.0243,-2.28,-2.28
-0.0242,-2.28,-2.28
-0.0241,-2.28,-2.28
-0.024,-2.28,-2.28
-0.0239,-2.24,-2.28
-0.0238,-2.24,-2.2
-0.0237,-2.24,-2.2
-0.0236,-2.24,-2.24
-0.0235,-2.24,-2.2
-0.0234,-2.2,-2.2
-0.0233,-2.2,-2.2
-0.0232,-2.2,-2.16
-0.0231,-2.16,-2.16
-0.023,-2.16,-2.16
-0.0229,-2.16,-2.16
-0.0228,-2.16,-2.16
-0.0227,-2.16,-2.12
-0.0226,-2.12,-2.12
-0.0225,-2.12,-2.12
-0.0224,-2.12,-2.08
-0.0223,-2.08,-2.08
-0.0222,-2.08,-2.08
-0.0221,-2.08,-2.08
-0.022,-2.08,-2.08
-0.0219,-2.08,-2.04
-0.0218,-2.04,-2.04
-0.0217,-2.04,-2.04
-0.0216,-2.04,-2.04
-0.0215,-2,-2
-0.0214,-2,-2
-0.0213,-2,-2
-0.0212,-1.96,-1.96
-0.0211,-1.96,-1.96
-0.021,-1.96,-1.96
-0.0209,-1.92,-1.96
-0.0208,-1.92,-1.92
-0.0207,-1.92,-1.88
-0.0206,-1.92,-1.92
-0.0205,-1.92,-1.88
-0.0204,-1.92,-1.88
-0.0203,-1.88,-1.88
-0.0202,-1.88,-1.88
-0.0201,-1.88,-1.84
-0.02,-1.88,-1.84
-0.0199,-1.88,-1.84
-0.0198,-1.88,-1.84
-0.0197,-1.84,-1.84
-0.0196,-1.84,-1.8
-0.0195,-1.8,-1.8
-0.0194,-1.8,-1.8
-0.0193,-1.8,-1.8
-0.0192,-1.8,-1.76
-0.0191,-1.76,-1.76
-0.019,-1.76,-1.72
-0.0189,-1.76,-1.76
-0.0188,-1.76,-1.72
-0.0187,-1.76,-1.72
-0.0186,-1.72,-1.72
-0.0185,-1.72,-1.68
-0.0184,-1.72,-1.68
-0.0183,-1.72,-1.72
-0.0182,-1.68,-1.68
-0.0181,-1.64,-1.64
-0.018,-1.64,-1.68
-0.0179,-1.64,-1.64
-0.0178,-1.64,-1.64
-0.0177,-1.6,-1.64
-0.0176,-1.64,-1.6
-0.0175,-1.6,-1.6
-0.0174,-1.6,-1.6
-0.0173,-1.6,-1.56
-0.0172,-1.56,-1.56
-0.0171,-1.56,-1.56
-0.017,-1.56,-1.56
-0.0169,-1.56,-1.52
-0.0168,-1.52,-1.52
-0.0167,-1.52,-1.52
-0.0166,-1.52,-1.52
-0.0165,-1.52,-1.52
-0.0164,-1.52,-1.48
-0.0163,-1.52,-1.48
-0.0162,-1.48,-1.48
-0.0161,-1.48,-1.44
-0.016,-1.48,-1.44
-0.0159,-1.48,-1.44
-0.0158,-1.44,-1.44
-0.0157,-1.44,-1.4
-0.0156,-1.44,-1.4
-0.0155,-1.44,-1.4
-0.0154,-1.4,-1.4
-0.0153,-1.4,-1.4
-0.0152,-1.4,-1.4
-0.0151,-1.4,-1.36
-0.015,-1.4,-1.36
-0.0149,-1.32,-1.36
-0.0148,-1.36,-1.32
-0.0147,-1.32,-1.32
-0.0146,-1.32,-1.32
-0.0145,-1.32,-1.32
-0.0144,-1.28,-1.28
-0.0143,-1.28,-1.28
-0.0142,-1.28,-1.28
-0.0141,-1.28,-1.28
-0.014,-1.24,-1.24
-0.0139,-1.24,-1.24
-0.0138,-1.24,-1.24
-0.0137,-1.24,-1.2
-0.0136,-1.24,-1.2
-0.0135,-1.2,-1.2
-0.0134,-1.2,-1.2
-0.0133,-1.2,-1.16
-0.0132,-1.2,-1.16
-0.0131,-1.16,-1.16
-0.013,-1.16,-1.16
-0.0129,-1.16,-1.12
-0.0128,-1.16,-1.12
-0.0127,-1.12,-1.12
-0.0126,-1.12,-1.08
-0.0125,-1.12,-1.12
-0.0124,-1.08,-1.08
-0.0123,-1.08,-1.08
-0.0122,-1.12,-1.08
-0.0121,-1.08,-1.08
-0.012,-1.04,-1.04
-0.0119,-1.04,-1.04
-0.0118,-1.04,-1.04
-0.0117,-1,-1.04
-0.0116,-1.04,-1.04
-0.0115,-1,-1
-0.0114,-1,-1
-0.0113,-0.96,-1
-0.0112,-0.96,-0.96
-0.0111,-0.96,-0.96
-0.011,-0.96,-0.96
-0.0109,-0.96,-0.96
-0.0108,-0.96,-0.92
-0.0107,-0.92,-0.92
-0.0106,-0.92,-0.92
-0.0105,-0.88,-0.92
-0.0104,-0.92,-0.88
-0.0103,-0.88,-0.88
-0.0102,-0.88,-0.88
-0.0101,-0.88,-0.88
-0.01,-0.88,-0.84
-0.0099,-0.84,-0.84
-0.0098,-0.84,-0.84
-0.0097,-0.8,-0.84
-0.0096,-0.84,-0.8
-0.0095,-0.8,-0.8
-0.0094,-0.8,-0.8
-0.0093,-0.8,-0.8
-0.0092,-0.76,-0.76
-0.0091,-0.76,-0.76
-0.009,-0.76,-0.72
-0.0089,-0.72,-0.72
-0.0088,-0.72,-0.72
-0.0087,-0.72,-0.72
-0.0086,-0.72,-0.72
-0.0085,-0.72,-0.68
-0.0084,-0.72,-0.68
-0.0083,-0.68,-0.68
-0.0082,-0.68,-0.68
-0.0081,-0.68,-0.64
-0.008,-0.68,-0.64
-0.0079,-0.64,-0.64
-0.0078,-0.64,-0.64
-0.0077,-0.6,-0.6
-0.0076,-0.64,-0.6
-0.0075,-0.64,-0.6
-0.0074,-0.6,-0.56
-0.0073,-0.6,-0.56
-0.0072,-0.56,-0.56
-0.0071,-0.56,-0.56
-0.007,-0.56,-0.56
-0.0069,-0.52,-0.56
-0.0068,-0.56,-0.52
-0.0067,-0.52,-0.52
-0.0066,-0.52,-0.52
-0.0065,-0.52,-0.48
-0.0064,-0.48,-0.52
-0.0063,-0.48,-0.48
-0.0062,-0.48,-0.48
-0.0061,-0.44,-0.44
-0.006,-0.44,-0.44
-0.0059,-0.44,-0.44
-0.0058,-0.4,-0.44
-0.0057,-0.4,-0.44
-0.0056,-0.4,-0.4
-0.0055,-0.4,-0.4
-0.0054,-0.4,-0.36
-0.0053,-0.36,-0.36
-0.0052,-0.32,-0.36
-0.0051,-0.36,-0.36
-0.005,-0.36,-0.32
-0.0049,-0.32,-0.36
-0.0048,-0.32,-0.32
-0.0047,-0.32,-0.28
-0.0046,-0.28,-0.32
-0.0045,-0.28,-0.28
-0.0044,-0.28,-0.28
-0.0043,-0.28,-0.28
-0.0042,-0.28,-0.28
-0.0041,-0.28,-0.24
-0.004,-0.2,-0.24
-0.0039,-0.24,-0.24
-0.0038,-0.2,-0.24
-0.0037,-0.2,-0.2
-0.0036,-0.2,-0.2
-0.0035,-0.2,-0.2
-0.0034,-0.2,-0.2
-0.0033,-0.16,-0.16
-0.0032,-0.16,-0.16
-0.0031,-0.16,-0.16
-0.003,-0.16,-0.12
-0.0029,-0.16,-0.16
-0.0028,-0.12,-0.12
-0.0027,-0.12,-0.12
-0.0026,-0.12,-0.12
-0.0025,-0.12,-0.08
-0.0024,-0.08,-0.08
-0.0023,-0.08,-0.08
-0.0022,-0.08,-0.08
-0.0021,0,-0.08
-0.002,-0.04,-0.04
-0.0019,0,-0.04
-0.0018,0,-0.04
-0.0017,0,0
-0.0016,0,0
-0.0015,0.04,0.04
-0.0014,0.04,0.04
-0.0013,0.04,0.04
-0.0012,0.04,0.04
-0.0011,0.08,0.08
-0.001,0.08,0.04
-0.0009,0.08,0.08
-0.0008,0.08,0.08
-0.0007,0.08,0.08
-0.0006,0.08,0.12
-0.0005,0.08,0.12
-0.0004,0.12,0.12
-0.0003,0.12,0.12
-0.0002,0.12,0.16
-0.0001,0.16,0.16
0,0.16,0.16
0.0001,0.16,0.16
0.0002,0.16,0.16
0.0003,0.16,0.2
0.0004,0.2,0.2
0.0005,0.2,0.24
0.0006,0.2,0.2
0.0007,0.24,0.24
0.0008,0.2,0.24
0.0009,0.28,0.28
0.001,0.24,0.28
0.0011,0.24,0.28
0.0012,0.28,0.28
0.0013,0.28,0.28
0.0014,0.32,0.28
0.0015,0.28,0.32
0.0016,0.32,0.32
0.0017,0.36,0.32
0.0018,0.32,0.32
0.0019,0.36,0.32
0.002,0.36,0.36
0.0021,0.4,0.36
0.0022,0.4,0.36
0.0023,0.4,0.4
0.0024,0.4,0.4
0.0025,0.44,0.4
0.0026,0.4,0.4
0.0027,0.44,0.44
0.0028,0.44,0.44
0.0029,0.48,0.44
0.003,0.44,0.44
0.0031,0.48,0.44
0.0032,0.48,0.44
0.0033,0.48,0.48
0.0034,0.48,0.48
0.0035,0.52,0.48
0.0036,0.52,0.48
0.0037,0.52,0.48
0.0038,0.56,0.48
0.0039,0.56,0.48
0.004,0.56,0.52
0.0041,0.56,0.48
0.0042,0.6,0.52
0.0043,0.6,0.52
0.0044,0.6,0.52
0.0045,0.6,0.48
0.0046,0.6,0.52
0.0047,0.64,0.52
0.0048,0.64,0.52
0.0049,0.64,0.52
0.005,0.68,0.52
0.0051,0.68,0.52
0.0052,0.68,0.52
0.0053,0.68,0.52
0.0054,0.72,0.52
0.0055,0.72,0.52
0.0056,0.72,0.52
0.0057,0.72,0.52
0.0058,0.76,0.56
0.0059,0.76,0.52
0.006,0.76,0.52
0.0061,0.8,0.52
0.0062,0.8,0.56
0.0063,0.8,0.56
0.0064,0.8,0.56
0.0065,0.8,0.52
0.0066,0.84,0.52
0.0067,0.84,0.56
0.0068,0.84,0.56
0.0069,0.84,0.56
0.007,0.88,0.56
0.0071,0.88,0.56
0.0072,0.88,0.56
0.0073,0.88,0.56
0.0074,0.88,0.56
0.0075,0.92,0.56
0.0076,0.92,0.56
0.0077,0.92,0.6
0.0078,0.92,0.56
0.0079,0.92,0.6
0.008,0.96,0.56
0.0081,0.96,0.6
0.0082,0.96,0.56
0.0083,0.96,0.56
0.0084,1,0.56
0.0085,1,0.56
0.0086,1,0.56
0.0087,1.04,0.56
0.0088,1.04,0.56
0.0089,1.08,0.56
0.009,1.04,0.56
0.0091,1.08,0.56
0.0092,1.08,0.56
0.0093,1.08,0.6
0.0094,1.12,0.56
0.0095,1.08,0.56
0.0096,1.12,0.6
0.0097,1.12,0.6
0.0098,1.16,0.6
0.0099,1.16,0.6
0.01,1.16,0.56
0.0101,1.16,0.6
0.0102,1.2,0.6
0.0103,1.16,0.56
0.0104,1.2,0.6
0.0105,1.2,0.56
0.0106,1.24,0.6
0.0107,1.2,0.6
0.0108,1.24,0.6
0.0109,1.24,0.6
0.011,1.24,0.56
0.0111,1.24,0.6
0.0112,1.28,0.64
0.0113,1.28,0.6
0.0114,1.28,0.6
0.0115,1.28,0.6
0.0116,1.32,0.6
0.0117,1.32,0.64
0.0118,1.32,0.6
0.0119,1.32,0.6
0.012,1.36,0.6
0.0121,1.36,0.6
0.0122,1.4,0.6
0.0123,1.36,0.6
0.0124,1.4,0.64
0.0125,1.4,0.6
0.0126,1.4,0.6
0.0127,1.44,0.6
0.0128,1.4,0.6
0.0129,1.44,0.6
0.013,1.44,0.6
0.0131,1.48,0.6
0.0132,1.48,0.64
0.0133,1.48,0.6
0.0134,1.48,0.6
0.0135,1.48,0.6
0.0136,1.52,0.64
0.0137,1.48,0.6
0.0138,1.52,0.64
0.0139,1.56,0.6
0.014,1.56,0.6
0.0141,1.56,0.6
0.0142,1.56,0.64
0.0143,1.6,0.64
0.0144,1.56,0.64
0.0145,1.6,0.6
0.0146,1.6,0.6
0.0147,1.64,0.64
0.0148,1.64,0.64
0.0149,1.6,0.6
0.015,1.64,0.6
0.0151,1.64,0.6
0.0152,1.68,0.64
0.0153,1.68,0.64
0.0154,1.68,0.64
0.0155,1.68,0.64
0.0156,1.72,0.64
0.0157,1.72,0.64
0.0158,1.72,0.64
0.0159,1.72,0.64
0.016,1.76,0.6
0.0161,1.76,0.64
0.0162,1.76,0.64
0.0163,1.8,0.64
0.0164,1.8,0.64
0.0165,1.8,0.64
0.0166,1.8,0.64
0.0167,1.8,0.64
0.0168,1.84,0.64
0.0169,1.84,0.64
0.017,1.84,0.64
0.0171,1.88,0.64
0.0172,1.88,0.64
0.0173,1.88,0.64
0.0174,1.88,0.64
0.0175,1.88,0.64
0.0176,1.88,0.64
0.0177,1.92,0.64
0.0178,1.92,0.64
0.0179,1.92,0.64
0.018,1.96,0.64
0.0181,1.96,0.64
0.0182,1.96,0.64
0.0183,1.96,0.64
0.0184,2,0.64
0.0185,2,0.64
0.0186,2,0.64
0.0187,2.04,0.64
0.0188,2.04,0.64
0.0189,2.04,0.64
0.019,2.08,0.64
0.0191,2.04,0.64
0.0192,2.08,0.64
0.0193,2.08,0.64
0.0194,2.08,0.64
0.0195,2.12,0.64
0.0196,2.12,0.64
0.0197,2.12,0.64
0.0198,2.12,0.64
0.0199,2.16,0.64
0.02,2.16,0.64
0.0201,2.16,0.64
0.0202,2.16,0.64
0.0203,2.16,0.64
0.0204,2.16,0.64
0.0205,2.2,0.64
0.0206,2.2,0.64
0.0207,2.2,0.64
0.0208,2.2,0.64
0.0209,2.2,0.64
0.021,2.2,0.64
0.0211,2.24,0.64
0.0212,2.24,0.64
0.0213,2.24,0.64
0.0214,2.28,0.64
0.0215,2.28,0.64
0.0216,2.28,0.64
0.0217,2.28,0.64
0.0218,2.32,0.64
0.0219,2.32,0.64
0.022,2.32,0.68
0.0221,2.36,0.64
0.0222,2.36,0.64
0.0223,2.36,0.64
0.0224,2.36,0.64
0.0225,2.4,0.64
0.0226,2.4,0.64
0.0227,2.44,0.64
0.0228,2.4,0.64
0.0229,2.4,0.64
0.023,2.44,0.64
0.0231,2.44,0.64
0.0232,2.44,0.64
0.0233,2.44,0.64
0.0234,2.48,0.68
0.0235,2.48,0.64
0.0236,2.48,0.64
0.0237,2.48,0.64
0.0238,2.48,0.64
0.0239,2.44,0.64
0.024,2.44,0.64
0.0241,2.4,0.64
0.0242,2.4,0.64
0.0243,2.4,0.64
0.0244,2.44,0.64
0.0245,2.4,0.64
0.0246,2.4,0.64
0.0247,2.4,0.64
0.0248,2.36,0.64
0.0249,2.36,0.64
0.025,2.36,0.68
0.0251,2.32,0.64
0.0252,2.32,0.64
0.0253,2.32,0.64
0.0254,2.28,0.64
0.0255,2.28,0.64
0.0256,2.24,0.64
0.0257,2.28,0.64
0.0258,2.24,0.64
0.0259,2.24,0.64
0.026,2.24,0.64
0.0261,2.24,0.64
0.0262,2.2,0.64
0.0263,2.2,0.64
0.0264,2.2,0.64
0.0265,2.2,0.64
0.0266,2.2,0.64
0.0267,2.16,0.64
0.0268,2.16,0.64
0.0269,2.16,0.64
0.027,2.16,0.64
0.0271,2.16,0.64
0.0272,2.16,0.64
0.0273,2.12,0.64
0.0274,2.12,0.64
0.0275,2.12,0.64
0.0276,2.08,0.64
0.0277,2.08,0.64
0.0278,2.08,0.64
0.0279,2.08,0.64
0.028,2.04,0.64
0.0281,2.04,0.64
0.0282,2.04,0.64
0.0283,2,0.64
0.0284,2,0.64
0.0285,2,0.64
0.0286,2,0.64
0.0287,2,0.64
0.0288,1.96,0.64
0.0289,2,0.64
0.029,1.96,0.64
0.0291,1.92,0.64
0.0292,1.92,0.64
0.0293,1.92,0.64
0.0294,1.92,0.64
0.0295,1.92,0.64
0.0296,1.88,0.64
0.0297,1.88,0.64
0.0298,1.88,0.64
0.0299,1.88,0.64
0.03,1.84,0.6
0.0301,1.84,0.64
0.0302,1.84,0.64
0.0303,1.84,0.64
0.0304,1.8,0.64
0.0305,1.8,0.64
0.0306,1.8,0.64
0.0307,1.8,0.64
0.0308,1.76,0.64
0.0309,1.76,0.64
0.031,1.76,0.64
0.0311,1.76,0.6
0.0312,1.72,0.64
0.0313,1.72,0.64
0.0314,1.72,0.64
0.0315,1.72,0.64
0.0316,1.68,0.6
0.0317,1.68,0.64
0.0318,1.68,0.64
0.0319,1.68,0.6
0.032,1.68,0.64
0.0321,1.64,0.6
0.0322,1.64,0.6
0.0323,1.6,0.6
0.0324,1.64,0.64
0.0325,1.6,0.64
0.0326,1.6,0.64
0.0327,1.6,0.64
0.0328,1.56,0.6
0.0329,1.56,0.64
0.033,1.52,0.64
0.0331,1.52,0.64
0.0332,1.52,0.6
0.0333,1.52,0.64
0.0334,1.52,0.6
0.0335,1.48,0.6
0.0336,1.48,0.64
0.0337,1.48,0.64
0.0338,1.48,0.6
0.0339,1.48,0.6
0.034,1.44,0.6
0.0341,1.44,0.64
0.0342,1.44,0.6
0.0343,1.44,0.6
0.0344,1.44,0.6
0.0345,1.4,0.6
0.0346,1.4,0.6
0.0347,1.4,0.6
0.0348,1.4,0.6
0.0349,1.4,0.6
0.035,1.36,0.6
0.0351,1.36,0.6
0.0352,1.32,0.6
0.0353,1.32,0.6
0.0354,1.32,0.6
0.0355,1.32,0.64
0.0356,1.28,0.6
0.0357,1.28,0.6
0.0358,1.28,0.64
0.0359,1.28,0.56
0.036,1.28,0.6
0.0361,1.24,0.6
0.0362,1.24,0.6
0.0363,1.24,0.6
0.0364,1.2,0.6
0.0365,1.2,0.6
0.0366,1.2,0.56
0.0367,1.2,0.6
0.0368,1.16,0.6
0.0369,1.2,0.6
0.037,1.16,0.6
0.0371,1.16,0.56
0.0372,1.16,0.56
0.0373,1.12,0.6
0.0374,1.12,0.6
0.0375,1.12,0.56
0.0376,1.12,0.6
0.0377,1.08,0.56
0.0378,1.08,0.56
0.0379,1.08,0.6
0.038,1.08,0.56
0.0381,1.04,0.56
0.0382,1.04,0.6
0.0383,1.04,0.6
0.0384,1.04,0.56
0.0385,1,0.56
0.0386,1,0.56
0.0387,1,0.56
0.0388,0.96,0.56
0.0389,0.96,0.56
0.039,0.96,0.56
0.0391,0.96,0.56
0.0392,0.92,0.56
0.0393,0.92,0.56
0.0394,0.92,0.56
0.0395,0.88,0.56
0.0396,0.88,0.56
0.0397,0.88,0.56
0.0398,0.88,0.56
0.0399,0.88,0.56
0.04,0.88,0.56
0.0401,0.84,0.56
0.0402,0.84,0.56
0.0403,0.84,0.52
0.0404,0.84,0.56
0.0405,0.84,0.52
0.0406,0.84,0.52
0.0407,0.8,0.56
0.0408,0.8,0.56
0.0409,0.8,0.52
0.041,0.76,0.52
0.0411,0.76,0.52
0.0412,0.76,0.52
0.0413,0.76,0.52
0.0414,0.76,0.52
0.0415,0.72,0.56
0.0416,0.72,0.52
0.0417,0.72,0.52
0.0418,0.68,0.52
0.0419,0.72,0.52
0.042,0.68,0.52
0.0421,0.68,0.52
0.0422,0.68,0.52
0.0423,0.64,0.52
0.0424,0.64,0.52
0.0425,0.6,0.52
0.0426,0.6,0.48
0.0427,0.6,0.52
0.0428,0.56,0.48
0.0429,0.6,0.52
0.043,0.56,0.52
0.0431,0.56,0.52
0.0432,0.56,0.48
0.0433,0.56,0.48
0.0434,0.52,0.48
0.0435,0.48,0.48
0.0436,0.52,0.48
0.0437,0.52,0.48
0.0438,0.48,0.48
0.0439,0.48,0.48
0.044,0.44,0.44
0.0441,0.48,0.44
0.0442,0.44,0.44
0.0443,0.44,0.44
0.0444,0.44,0.44
0.0445,0.44,0.36
0.0446,0.44,0.4
0.0447,0.4,0.36
0.0448,0.4,0.4
0.0449,0.4,0.36
0.045,0.4,0.36
0.0451,0.36,0.36
0.0452,0.36,0.36
0.0453,0.36,0.36
0.0454,0.32,0.32
0.0455,0.36,0.32
0.0456,0.32,0.32
0.0457,0.28,0.32
0.0458,0.28,0.28
0.0459,0.28,0.28
0.046,0.28,0.28
0.0461,0.24,0.24
0.0462,0.24,0.24
0.0463,0.24,0.24
0.0464,0.24,0.24
0.0465,0.2,0.24
0.0466,0.2,0.24
0.0467,0.2,0.24
0.0468,0.16,0.2
0.0469,0.2,0.2
0.047,0.16,0.16
0.0471,0.16,0.16
0.0472,0.16,0.16
0.0473,0.12,0.16
0.0474,0.12,0.16
0.0475,0.12,0.12
0.0476,0.12,0.12
0.0477,0.12,0.12
0.0478,0.08,0.08
0.0479,0.08,0.08
0.048,0.08,0.04
0.0481,0.08,0.04
0.0482,0.04,0.08
0.0483,0.04,0.04
0.0484,0.04,0
0.0485,0,0.04
0.0486,0,0
0.0487,0,0
0.0488,-0.04,-0.04
0.0489,0,-0.04
0.049,-0.04,-0.04
0.0491,-0.04,-0.04
0.0492,-0.08,-0.04
0.0493,-0.08,-0.08
0.0494,-0.08,-0.12
0.0495,-0.08,-0.08
0.0496,-0.08,-0.12
0.0497,-0.08,-0.12
0.0498,-0.12,-0.12
0.0499,-0.12,-0.12
0.05,-0.12,-0.12
0.0501,-0.16,-0.16
0.0502,-0.16,-0.16
0.0503,-0.16,-0.16
0.0504,-0.16,-0.16
0.0505,-0.2,-0.2
0.0506,-0.2,-0.24
0.0507,-0.24,-0.2
0.0508,-0.2,-0.2
0.0509,-0.24,-0.2
0.051,-0.24,-0.24
0.0511,-0.24,-0.24
0.0512,-0.24,-0.24
0.0513,-0.24,-0.24
0.0514,-0.28,-0.28
0.0515,-0.28,-0.28
0.0516,-0.28,-0.28
0.0517,-0.32,-0.32
0.0518,-0.28,-0.32
0.0519,-0.32,-0.32
0.052,-0.32,-0.32
0.0521,-0.32,-0.36
0.0522,-0.36,-0.32
0.0523,-0.36,-0.36
0.0524,-0.36,-0.4
0.0525,-0.4,-0.36
0.0526,-0.44,-0.4
0.0527,-0.4,-0.4
0.0528,-0.4,-0.4
0.0529,-0.44,-0.44
0.053,-0.44,-0.48
0.0531,-0.44,-0.44
0.0532,-0.44,-0.44
0.0533,-0.48,-0.48
0.0534,-0.48,-0.48
0.0535,-0.48,-0.48
0.0536,-0.48,-0.48
0.0537,-0.52,-0.52
0.0538,-0.52,-0.52
0.0539,-0.52,-0.52
0.054,-0.56,-0.56
0.0541,-0.56,-0.56
0.0542,-0.56,-0.56
0.0543,-0.56,-0.56
0.0544,-0.6,-0.56
0.0545,-0.6,-0.56
0.0546,-0.64,-0.6
0.0547,-0.6,-0.6
0.0548,-0.64,-0.64
0.0549,-0.64,-0.64
0.055,-0.68,-0.64
0.0551,-0.68,-0.64
0.0552,-0.64,-0.68
0.0553,-0.68,-0.68
0.0554,-0.72,-0.68
0.0555,-0.72,-0.72
0.0556,-0.72,-0.72
0.0557,-0.72,-0.72
0.0558,-0.72,-0.72
0.0559,-0.72,-0.76
0.056,-0.76,-0.72
0.0561,-0.76,-0.76
0.0562,-0.76,-0.76
0.0563,-0.76,-0.76
0.0564,-0.8,-0.76
0.0565,-0.8,-0.8
0.0566,-0.84,-0.8
0.0567,-0.8,-0.8
0.0568,-0.8,-0.84
0.0569,-0.84,-0.84
0.057,-0.84,-0.84
0.0571,-0.84,-0.84
0.0572,-0.88,-0.84
0.0573,-0.88,-0.88
0.0574,-0.88,-0.88
0.0575,-0.88,-0.92
0.0576,-0.92,-0.92
0.0577,-0.92,-0.92
0.0578,-0.96,-0.92
0.0579,-0.96,-0.92
0.058,-0.92,-0.96
0.0581,-0.96,-0.96
0.0582,-0.96,-0.96
0.0583,-0.96,-1
0.0584,-0.96,-0.96
0.0585,-1,-0.96
0.0586,-1,-1
0.0587,-1.04,-1
0.0588,-1.04,-1.04
0.0589,-1.04,-1.04
0.059,-1.04,-1.04
0.0591,-1.08,-1.04
0.0592,-1.08,-1.08
0.0593,-1.08,-1.08
0.0594,-1.08,-1.08
0.0595,-1.08,-1.12
0.0596,-1.12,-1.12
0.0597,-1.12,-1.12
0.0598,-1.12,-1.12
0.0599,-1.16,-1.12
0.06,-1.12,-1.12
0.0601,-1.16,-1.16
0.0602,-1.16,-1.16
0.0603,-1.16,-1.16
0.0604,-1.2,-1.16
0.0605,-1.2,-1.2
0.0606,-1.2,-1.2
0.0607,-1.24,-1.24
0.0608,-1.24,-1.2
0.0609,-1.24,-1.24
0.061,-1.24,-1.24
0.0611,-1.28,-1.24
0.0612,-1.28,-1.28
0.0613,-1.28,-1.28
0.0614,-1.28,-1.28
0.0615,-1.28,-1.28
0.0616,-1.28,-1.32
0.0617,-1.32,-1.32
0.0618,-1.32,-1.32
0.0619,-1.32,-1.32
0.062,-1.36,-1.36
0.0621,-1.4,-1.36
0.0622,-1.4,-1.36
0.0623,-1.4,-1.36
0.0624,-1.4,-1.36
0.0625,-1.4,-1.4
0.0626,-1.4,-1.44
0.0627,-1.44,-1.4
0.0628,-1.44,-1.4
0.0629,-1.44,-1.44
0.063,-1.44,-1.44
0.0631,-1.48,-1.44
0.0632,-1.48,-1.48
0.0633,-1.48,-1.48
0.0634,-1.48,-1.48
0.0635,-1.52,-1.48
0.0636,-1.52,-1.52
0.0637,-1.52,-1.52
0.0638,-1.56,-1.52
0.0639,-1.56,-1.56
0.064,-1.56,-1.56
0.0641,-1.56,-1.56
0.0642,-1.56,-1.56
0.0643,-1.6,-1.56
0.0644,-1.6,-1.6
0.0645,-1.6,-1.6
0.0646,-1.6,-1.6
0.0647,-1.64,-1.64
0.0648,-1.64,-1.6
0.0649,-1.6,-1.64
0.065,-1.64,-1.64
0.0651,-1.68,-1.64
0.0652,-1.68,-1.68
0.0653,-1.72,-1.68
0.0654,-1.68,-1.68
0.0655,-1.72,-1.68
0.0656,-1.72,-1.68
0.0657,-1.72,-1.72
0.0658,-1.76,-1.72
0.0659,-1.76,-1.72
0.066,-1.76,-1.76
0.0661,-1.76,-1.76
0.0662,-1.76,-1.76
0.0663,-1.8,-1.76
0.0664,-1.8,-1.8
0.0665,-1.8,-1.76
0.0666,-1.8,-1.84
0.0667,-1.84,-1.84
0.0668,-1.84,-1.84
0.0669,-1.84,-1.84
0.067,-1.88,-1.84
0.0671,-1.88,-1.84
0.0672,-1.88,-1.88
0.0673,-1.88,-1.88
0.0674,-1.88,-1.88
0.0675,-1.92,-1.92
0.0676,-1.92,-1.88
0.0677,-1.92,-1.88
0.0678,-1.96,-1.92
0.0679,-1.96,-1.96
0.068,-1.96,-1.96
0.0681,-1.96,-1.96
0.0682,-1.96,-1.96
0.0683,-2,-1.96
0.0684,-2,-2
0.0685,-2,-1.96
0.0686,-2.04,-2
0.0687,-2.04,-2.04
0.0688,-2.04,-2.04
0.0689,-2.08,-2.08
0.069,-2.08,-2.08
