CH1,CH2,CH3
-0.0155,-4.2,0.2
-0.01548,-4.2,0.2
-0.01546,-4.2,0
-0.01544,-4.2,0
-0.01542,-4.2,0.2
-0.0154,-4.2,0.2
-0.01538,-4.4,0
-0.01536,-4.4,0
-0.01534,-4.4,0
-0.01532,-4.4,0
-0.0153,-4.4,0
-0.01528,-4.4,0
-0.01526,-4.6,0
-0.01524,-4.6,0.2
-0.01522,-4.6,0.2
-0.0152,-4.6,0.2
-0.01518,-4.6,0
-0.01516,-4.6,0.2
-0.01514,-4.8,0
-0.01512,-4.8,0.2
-0.0151,-4.6,0
-0.01508,-4.8,0.2
-0.01506,-4.8,0.2
-0.01504,-4.8,0
-0.01502,-4.8,0
-0.015,-4.8,0
-0.01498,-4.8,0
-0.01496,-5,0
-0.01494,-5,0
-0.01492,-5,0
-0.0149,-5,0
-0.01488,-5,0
-0.01486,-5,0
-0.01484,-5,0.2
-0.01482,-5,0.2
-0.0148,-5,0.2
-0.01478,-5,0
-0.01476,-5,0
-0.01474,-5,0.2
-0.01472,-5,0.2
-0.0147,-5,0.2
-0.01468,-5,0
-0.01466,-5,0.2
-0.01464,-5,0.2
-0.01462,-5,0.2
-0.0146,-5.2,0
-0.01458,-5,0
-0.01456,-5.2,0
-0.01454,-5,0.2
-0.01452,-5,0
-0.0145,-5,0.2
-0.01448,-5.2,0
-0.01446,-5.2,0
-0.01444,-5,0
-0.01442,-5.2,0
-0.0144,-5,0.2
-0.01438,-5,0.2
-0.01436,-5,0.2
-0.01434,-5,0.2
-0.01432,-5,0.2
-0.0143,-5.2,0
-0.01428,-5,0.2
-0.01426,-5,0
-0.01424,-5,0
-0.01422,-5,0
-0.0142,-5,0.2
-0.01418,-5,0
-0.01416,-5,0
-0.01414,-5,0
-0.01412,-5,0.2
-0.0141,-5,0
-0.01408,-4.8,0.2
-0.01406,-4.8,0
-0.01404,-4.8,0.2
-0.01402,-4.8,0.2
-0.014,-4.8,0.2
-0.01398,-4.8,0.2
-0.01396,-4.8,0
-0.01394,-4.8,0.2
-0.01392,-4.6,0
-0.0139,-4.8,0
-0.01388,-4.6,0
-0.01386,-4.6,0
-0.01384,-4.6,0
-0.01382,-4.6,0.2
-0.0138,-4.6,0
-0.01378,-4.6,0.2
-0.01376,-4.4,0.2
-0.01374,-4.4,0
-0.01372,-4.4,0
-0.0137,-4.4,0
-0.01368,-4.2,0.2
-0.01366,-4.2,0.2
-0.01364,-4.2,0
-0.01362,-4.2,0.2
-0.0136,-4.2,0
-0.01358,-4.2,0.2
-0.01356,-4.2,0.2
-0.01354,-4,0.2
-0.01352,-4,0.2
-0.0135,-4,0
-0.01348,-4,0
-0.01346,-3.8,0
-0.01344,-4,0
-0.01342,-3.8,0
-0.0134,-3.8,0
-0.01338,-3.6,0
-0.01336,-3.8,0
-0.01334,-3.6,0
-0.01332,-3.6,0.2
-0.0133,-3.6,0.2
-0.01328,-3.6,0.2
-0.01326,-3.6,0
-0.01324,-3.4,0.2
-0.01322,-3.4,0.2
-0.0132,-3.4,0.2
-0.01318,-3.2,0
-0.01316,-3.2,0.2
-0.01314,-3.2,0.2
-0.01312,-3.2,0.2
-0.0131,-3.2,0.2
-0.01308,-3.2,0
-0.01306,-3,0.2
-0.01304,-3,0.2
-0.01302,-3,0.2
-0.013,-3,0.2
-0.01298,-2.8,0.2
-0.01296,-2.8,0.2
-0.01294,-2.8,0.2
-0.01292,-2.8,0.2
-0.0129,-2.6,0.2
-0.01288,-2.6,0.2
-0.01286,-2.6,0
-0.01284,-2.4,0
-0.01282,-2.4,0
-0.0128,-2.2,0.2
-0.01278,-2.2,0
-0.01276,-2.2,0.2
-0.01274,-2.2,0.2
-0.01272,-2,0.2
-0.0127,-2,0.2
-0.01268,-2,0
-0.01266,-2,0.2
-0.01264,-1.8,0
-0.01262,-1.8,0.2
-0.0126,-1.8,0
-0.01258,-1.8,0
-0.01256,-1.6,0.2
-0.01254,-1.4,0
-0.01252,-1.4,0.2
-0.0125,-1.4,0.2
-0.01248,-1.4,0.2
-0.01246,-1.2,0
-0.01244,-1.4,0
-0.01242,-1.2,0.2
-0.0124,-1.2,0.2
-0.01238,-1.2,0
-0.01236,-1,0.2
-0.01234,-1,0
-0.01232,-1,0.2
-0.0123,-0.8,0
-0.01228,-0.8,0.2
-0.01226,-0.8,0
-0.01224,-0.6,0.2
-0.01222,-0.6,0
-0.0122,-0.4,0.2
-0.01218,-0.6,0
-0.01216,-0.4,0.2
-0.01214,-0.4,0
-0.01212,-0.2,0.2
-0.0121,-0.2,0
-0.01208,-0.2,0
-0.01206,0,0.2
-0.01204,0,0
-0.01202,0,0.2
-0.012,0.2,0.2
-0.01198,0.2,0.2
-0.01196,0.2,0
-0.01194,0.4,0
-0.01192,0.4,0.2
-0.0119,0.6,0.2
-0.01188,0.4,0
-0.01186,0.6,0
-0.01184,0.6,0
-0.01182,0.8,0
-0.0118,0.8,0.2
-0.01178,0.8,0
-0.01176,1,0.2
-0.01174,1,0.2
-0.01172,1,0.2
-0.0117,1,0.2
-0.01168,1,0.2
-0.01166,1,0.2
-0.01164,1.2,0.2
-0.01162,1.4,0.2
-0.0116,1.4,0.2
-0.01158,1.4,0.2
-0.01156,1.4,0.2
-0.01154,1.6,0.2
-0.01152,1.6,0
-0.0115,1.6,0
-0.01148,1.8,0
-0.01146,1.8,0
-0.01144,1.8,0
-0.01142,1.8,0.2
-0.0114,2,0.2
-0.01138,2,0.2
-0.01136,2.2,0
-0.01134,2.2,0.2
-0.01132,2.2,0
-0.0113,2.4,0.2
-0.01128,2.4,0.2
-0.01126,2.4,0
-0.01124,2.6,0.2
-0.01122,2.6,0
-0.0112,2.6,0
-0.01118,2.6,0.2
-0.01116,2.8,0
-0.01114,2.8,0
-0.01112,2.8,0
-0.0111,2.8,0
-0.01108,2.8,0.2
-0.01106,3,0
-0.01104,3,0.2
-0.01102,3,0
-0.011,3,0
-0.01098,3,0
-0.01096,3.2,0
-0.01094,3.2,0
-0.01092,3.2,0.2
-0.0109,3.4,0
-0.01088,3.4,0.2
-0.01086,3.4,0
-0.01084,3.4,0
-0.01082,3.6,0
-0.0108,3.6,0
-0.01078,3.6,0.2
-0.01076,3.6,0.2
-0.01074,3.6,0
-0.01072,3.8,0
-0.0107,3.8,0
-0.01068,3.8,0
-0.01066,3.8,0
-0.01064,3.8,0
-0.01062,4,0.2
-0.0106,4,0
-0.01058,4,0
-0.01056,4,0
-0.01054,4,0
-0.01052,4.2,0
-0.0105,4.2,0
-0.01048,4.2,0
-0.01046,4.2,0.2
-0.01044,4.2,0
-0.01042,4.4,0
-0.0104,4.4,0
-0.01038,4.6,0
-0.01036,4.4,0
-0.01034,4.4,0
-0.01032,4.6,0
-0.0103,4.6,0
-0.01028,4.6,0
-0.01026,4.6,0
-0.01024,4.6,0
-0.01022,4.6,0
