CH1,CH2,CH3
5.66e-08,0.92,-0.48
5.68e-08,0.92,-0.48
5.7e-08,0.92,-0.48
5.72e-08,0.92,-0.48
5.74e-08,0.92,-0.5
5.76e-08,0.92,-0.5
5.78e-08,0.92,-0.48
5.8e-08,0.92,-0.48
5.82e-08,0.92,-0.48
5.84e-08,0.92,-0.48
5.86e-08,0.92,-0.46
5.88e-08,0.92,-0.46
5.9e-08,0.92,-0.44
5.92e-08,0.9,-0.44
5.94e-08,0.9,-0.44
5.96e-08,0.9,-0.44
5.98e-08,0.9,-0.44
6e-08,0.9,-0.44
6.02e-08,0.9,-0.46
6.04e-08,0.88,-0.46
6.06e-08,0.88,-0.46
6.08e-08,0.9,-0.46
6.1e-08,0.9,-0.46
6.12e-08,0.9,-0.46
6.14e-08,0.9,-0.46
6.16e-08,0.9,-0.46
6.18e-08,0.9,-0.46
6.2e-08,0.92,-0.44
6.22e-08,0.92,-0.44
6.24e-08,0.92,-0.44
6.26e-08,0.92,-0.44
6.28e-08,0.92,-0.44
6.3e-08,0.92,-0.44
6.32e-08,0.92,-0.44
6.34e-08,0.92,-0.44
6.36e-08,0.92,-0.44
6.38e-08,0.92,-0.44
6.4e-08,0.94,-0.42
6.42e-08,0.94,-0.42
6.44e-08,0.94,-0.42
6.46e-08,0.94,-0.42
6.48e-08,0.94,-0.42
6.5e-08,0.94,-0.42
6.52e-08,0.92,-0.44
6.54e-08,0.92,-0.44
6.56e-08,0.92,-0.44
6.58e-08,0.92,-0.44
6.6e-08,0.92,-0.44
6.62e-08,0.9,-0.44
6.64e-08,0.9,-0.44
6.66e-08,0.9,-0.42
6.68e-08,0.9,-0.42
6.7e-08,0.9,-0.4
6.72e-08,0.9,-0.4
6.74e-08,0.9,-0.38
6.76e-08,0.92,-0.38
6.78e-08,0.92,-0.38
6.8e-08,0.94,-0.36
6.82e-08,0.94,-0.36
6.84e-08,0.94,-0.38
6.86e-08,0.94,-0.38
6.88e-08,0.94,-0.38
6.9e-08,0.94,-0.38
6.92e-08,0.92,-0.38
6.94e-08,0.92,-0.38
6.96e-08,0.92,-0.38
6.98e-08,0.92,-0.38
7e-08,0.92,-0.36
7.02e-08,0.92,-0.38
7.04e-08,0.92,-0.38
7.06e-08,0.92,-0.38
7.08e-08,0.92,-0.38
7.1e-08,0.94,-0.38
7.12e-08,0.94,-0.38
7.14e-08,0.94,-0.38
7.16e-08,0.94,-0.38
7.18e-08,0.94,-0.38
7.2e-08,0.94,-0.38
7.22e-08,0.94,-0.38
7.24e-08,0.94,-0.38
7.26e-08,0.94,-0.38
7.28e-08,0.94,-0.38
7.3e-08,0.94,-0.38
7.32e-08,0.92,-0.38
7.34e-08,0.92,-0.38
7.36e-08,0.92,-0.38
7.38e-08,0.92,-0.38
7.4e-08,0.92,-0.36
7.42e-08,0.92,-0.36
7.44e-08,0.92,-0.36
7.46e-08,0.92,-0.36
7.48e-08,0.92,-0.36
7.5e-08,0.94,-0.36
7.52e-08,0.94,-0.36
7.54e-08,0.94,-0.36
7.56e-08,0.94,-0.36
7.58e-08,0.96,-0.36
7.6e-08,0.96,-0.36
7.62e-08,0.94,-0.36
7.64e-08,0.94,-0.36
7.66e-08,0.94,-0.36
7.68e-08,0.94,-0.36
7.7e-08,0.94,-0.34
7.72e-08,0.94,-0.34
7.74e-08,0.94,-0.34
7.76e-08,0.94,-0.34
7.78e-08,0.94,-0.34
7.8e-08,0.94,-0.34
7.82e-08,0.92,-0.34
7.84e-08,0.92,-0.34
7.86e-08,0.92,-0.34
7.88e-08,0.92,-0.34
7.9e-08,0.92,-0.32
7.92e-08,0.92,-0.32
7.94e-08,0.9,-0.32
7.96e-08,0.9,-0.32
7.98e-08,0.92,-0.32
8e-08,0.92,-0.32
8.02e-08,0.92,-0.34
8.04e-08,0.92,-0.34
8.06e-08,0.92,-0.34
8.08e-08,0.92,-0.34
8.1e-08,0.94,-0.34
8.12e-08,0.92,-0.34
8.14e-08,0.92,-0.34
8.16e-08,0.92,-0.32
8.18e-08,0.92,-0.32
8.2e-08,0.92,-0.3
8.22e-08,0.92,-0.3
8.24e-08,0.9,-0.3
8.26e-08,0.9,-0.3
8.28e-08,0.92,-0.3
8.3e-08,0.92,-0.3
8.32e-08,0.92,-0.3
8.34e-08,0.92,-0.3
8.36e-08,0.92,-0.3
8.38e-08,0.92,-0.3
8.4e-08,0.94,-0.3
8.42e-08,0.94,-0.3
8.44e-08,0.94,-0.3
8.46e-08,0.94,-0.3
8.48e-08,0.94,-0.3
8.5e-08,0.94,-0.3
8.52e-08,0.94,-0.3
8.54e-08,0.94,-0.3
8.56e-08,0.94,-0.3
8.58e-08,0.94,-0.3
8.6e-08,0.94,-0.28
8.62e-08,0.94,-0.28
8.64e-08,0.94,-0.28
8.66e-08,0.94,-0.28
8.68e-08,0.94,-0.28
8.7e-08,0.94,-0.28
8.72e-08,0.94,-0.28
8.74e-08,0.94,-0.28
8.76e-08,0.94,-0.28
8.78e-08,0.94,-0.28
8.8e-08,0.94,-0.26
8.82e-08,0.92,-0.26
8.84e-08,0.92,-0.26
8.86e-08,0.92,-0.26
8.88e-08,0.92,-0.26
8.9e-08,0.92,-0.26
8.92e-08,0.92,-0.26
8.94e-08,0.92,-0.26
8.96e-08,0.92,-0.26
8.98e-08,0.92,-0.26
9e-08,0.94,-0.26
9.02e-08,0.94,-0.28
9.04e-08,0.94,-0.28
9.06e-08,0.94,-0.28
9.08e-08,0.96,-0.28
9.1e-08,0.96,-0.28
9.12e-08,0.94,-0.28
9.14e-08,0.94,-0.28
9.16e-08,0.94,-0.28
9.18e-08,0.94,-0.28
9.2e-08,0.94,-0.26
9.22e-08,0.94,-0.26
9.24e-08,0.94,-0.26
9.26e-08,0.94,-0.26
9.28e-08,0.94,-0.26
9.3e-08,0.96,-0.26
9.32e-08,0.94,-0.26
9.34e-08,0.94,-0.26
9.36e-08,0.94,-0.26
9.38e-08,0.94,-0.26
9.4e-08,0.94,-0.26
9.42e-08,0.94,-0.26
9.44e-08,0.92,-0.26
9.46e-08,0.92,-0.26
9.48e-08,0.94,-0.26
