CH1,CH2,CH3
-2.596e-07,-1.02,-1
-2.592e-07,-1.02,-1
-2.588e-07,-1.02,-1
-2.584e-07,-1.02,-0.98
-2.58e-07,-1.02,-0.98
-2.576e-07,-1.02,-0.98
-2.572e-07,-1.04,-0.98
-2.568e-07,-1.02,-0.98
-2.564e-07,-1.02,-1
-2.56e-07,-1.02,-1
-2.556e-07,-1,-1
-2.552e-07,-1.02,-1.02
-2.548e-07,-1.02,-1.02
-2.544e-07,-1.02,-1
-2.54e-07,-1.02,-0.98
-2.536e-07,-1,-0.96
-2.532e-07,-1,-0.98
-2.528e-07,-1,-0.98
-2.524e-07,-1,-0.98
-2.52e-07,-1,-1
-2.516e-07,-1,-0.98
-2.512e-07,-1.02,-0.98
-2.508e-07,-1.02,-0.98
-2.504e-07,-1.02,-0.98
-2.5e-07,-1.02,-0.98
-2.496e-07,-1,-0.98
-2.492e-07,-1.02,-0.98
-2.488e-07,-1.02,-0.98
-2.484e-07,-1.02,-0.96
-2.48e-07,-1.02,-0.96
-2.476e-07,-1.02,-0.96
-2.472e-07,-1.02,-0.98
-2.468e-07,-1.02,-0.98
-2.464e-07,-1.04,-0.98
-2.46e-07,-1.04,-1
-2.456e-07,-1.04,-0.98
-2.452e-07,-1.04,-0.98
-2.448e-07,-1.04,-0.98
-2.444e-07,-1.02,-0.96
-2.44e-07,-1.02,-0.96
-2.436e-07,-1.02,-0.96
-2.432e-07,-1.02,-0.98
-2.428e-07,-1.02,-0.98
-2.424e-07,-1.02,-0.98
-2.42e-07,-1.02,-0.98
-2.416e-07,-1.02,-0.98
-2.412e-07,-1.02,-0.98
-2.408e-07,-1.02,-0.98
-2.404e-07,-1.02,-0.98
-2.4e-07,-1.02,-0.98
-2.396e-07,-1.02,-0.96
-2.392e-07,-1.02,-0.96
-2.388e-07,-1.02,-0.96
-2.384e-07,-1.02,-0.98
-2.38e-07,-1.02,-0.98
-2.376e-07,-1,-0.98
-2.372e-07,-1,-1
-2.368e-07,-1,-1
-2.364e-07,-1.02,-1
-2.36e-07,-1.02,-1
-2.356e-07,-1.02,-0.98
-2.352e-07,-1.02,-0.98
-2.348e-07,-1.02,-0.98
-2.344e-07,-1.02,-0.98
-2.34e-07,-1.02,-0.98
-2.336e-07,-1.02,-0.98
-2.332e-07,-1.02,-1
-2.328e-07,-1.02,-1
-2.324e-07,-1.02,-1
-2.32e-07,-1.02,-1.02
-2.316e-07,-1,-1
-2.312e-07,-1.02,-1
-2.308e-07,-1.02,-1
-2.304e-07,-1.02,-0.98
-2.3e-07,-1.02,-0.98
-2.296e-07,-1,-0.98
